code_iata,code_oaci,name,iso_country,latitude_deg,longitude_deg
WFI,FMSF,Fianarantsoa Airport,MG,-21.441601,47.111698
RVA,FMSG,Farafangana Airport,MG,-22.8053,47.820599
IHO,FMSI,Ihosy Airport,MG,-22.4047202024,46.1649370193
MJA,FMSJ,Manja Airport,MG,-21.426105,44.316509
WVK,FMSK,Manakara Airport,MG,-22.119699,48.021702
OVA,FMSL,Bekily Airport,MG,-24.235694754699995,45.3045272827
MNJ,FMSM,Mananjary Airport,MG,-21.201799,48.358299
TDV,FMSN,Samangoky Airport,MG,-21.700000762939453,43.733001708984375
MXM,FMSR,Morombe Airport,MG,-21.753837,43.374753
TLE,FMST,Toliara Airport,MG,-23.3834,43.7285
VND,FMSU,Vangaindrano Airport,MG,-23.3507665915,47.5817012787
BKU,FMSV,Betioky Airport,MG,-23.732999801635746,44.38899993896485
AMP,FMSY,Ampanihy Airport,MG,-24.699699,44.7342
WAK,FMSZ,Ankazoabo Airport,MG,-22.2964423522,44.5315361023
AZZ,FNAM,Ambriz Airport,AO,-7.86222,13.1161
SSY,FNBC,Mbanza Congo Airport,AO,-6.269899845123291,14.246999740600586
BUG,FNBG,Benguela 17th of September Airport,AO,-12.609,13.4037
NBJ,FNBJ,Dr. Antonio Agostinho Neto International Airport,AO,-9.050734,13.499078
GGC,FNBL,Lumbala Airport,AO,-14.105106,21.45083
CAB,FNCA,Cabinda Airport,AO,-5.59699010848999,12.188400268554688
CFF,FNCF,Cafunfo Airport,AO,-8.78361,17.9897
PGI,FNCH,Chitato Airport,AO,-7.35889,20.804701
KNP,FNCP,Capanda Airport,AO,-9.76937007904,15.4553194046
CBT,FNCT,Catumbela Airport,AO,-12.4792,13.4869
CTI,FNCV,Cuito Cuanavale Airport,AO,-15.1603,19.156099
CXM,FNCX,Camaxilo Airport,AO,-8.37361,18.923599
CAV,FNCZ,Cazombo Airport,AO,-11.8931,22.916239
FND,FND,Funadhoo Airport,MV,6.162443,73.28752
DUE,FNDU,Dundo Airport,AO,-7.400889873504639,20.818500518798828
VPE,FNGI,Ngjiva Pereira Airport,AO,-17.0435009003,15.683799743700002
NOV,FNHU,Nova Lisboa Airport,AO,-12.808899879455566,15.760499954223633
SVP,FNKU,Kuito Airport,AO,-12.404600143433,16.947399139404
LLT,FNLB,Lobito Airport,AO,-12.3712,13.5366
LBZ,FNLK,Lucapa Airport,AO,-8.445727348330001,20.7320861816
LAD,FNLU,Quatro de Fevereiro International Airport,AO,-8.85837,13.2312
LZM,FNLZ,Luzamba Airport,AO,-9.11596012115,18.0492992401
MEG,FNMA,Malanje Airport,AO,-9.525090217590332,16.312400817871094
SPP,FNME,Menongue Airport,AO,-14.657600402832031,17.71980094909668
MSZ,FNMO,Welwitschia Mirabilis International Airport,AO,-15.2612,12.1468
GXG,FNNG,Negage Airport,AO,-7.754509925842285,15.287699699401855
PBN,FNPA,Porto Amboim Airport,AO,-10.722,13.7655
VHC,FNSA,Saurimo Airport,AO,-9.68907,20.4319
SZA,FNSO,Soyo Airport,AO,-6.141089916229248,12.371800422668455
NDD,FNSU,Sumbe Airport,AO,-11.1679,13.8475
UAL,FNUA,Luau Airport,AO,-10.7158,22.2311
SDD,FNUB,Lubango Airport,AO,-14.924699783325195,13.574999809265137
LUO,FNUE,Luena Airport,AO,-11.7681,19.897699
UGO,FNUG,Uige Airport,AO,-7.60307,15.0278
CEO,FNWK,Waco Kungo Airport,AO,-11.4264,15.1014
XGN,FNXA,Xangongo Airport,AO,-16.755399703979492,14.965299606323242
ARZ,FNZE,N'zeto Airport,AO,-7.259277,12.862355
NZA,FNZG,Nzagi Airport,AO,-7.716939926149999,21.358200073200003
AKE,FOGA,Akieni Airport,GA,-1.13967001438,13.9035997391
BGB,FOGB,Booue Airport,GA,-0.1075,11.9438
KDN,FOGE,Ndende Airport,GA,-2.4,11.367
FOU,FOGF,Fougamou Airport,GA,-1.278325,10.612497
MBC,FOGG,M'Bigou Airport,GA,-1.893056,11.9125
MGX,FOGI,Moabi Airport,GA,-2.455187,10.9358
KDJ,FOGJ,Ville Airport,GA,-0.183,10.75
KOU,FOGK,Koulamoutou Mabimbi Airport,GA,-1.18461,12.4413
MJL,FOGM,Mouilla Ville Airport,GA,-1.84514,11.0567
OYE,FOGO,Oyem Airport,GA,1.5431100130081177,11.58139991760254
OKN,FOGQ,Okondja Airport,GA,-0.665214,13.6731
LBQ,FOGR,Lambarene Airport,GA,-0.704389,10.2457
MVX,FOGV,Minvoul Airport,GA,2.152413,12.108044
AWE,FOGW,Alowe Airport,GA,-0.545,9.444
BMM,FOOB,Bitam Airport,GA,2.07564,11.4932
MFF,FOOD,Moanda Airport,GA,-1.526558,13.251332
MKB,FOOE,Mekambo Airport,GA,0.976706,13.968462
POG,FOOG,Port Gentil Airport,GA,-0.7117390036582947,8.754380226135254
OMB,FOOH,Omboue Hospital Airport,GA,-1.57473,9.26269
IGE,FOOI,Tchongorove Airport,GA,-1.930801,9.319577
MKU,FOOK,Makokou Airport,GA,0.5792109966278076,12.890899658203123
LBV,FOOL,Libreville Leon M'ba International Airport,GA,0.458600014448,9.4122800827
MZC,FOOM,Mitzic Airport,GA,0.783,11.55
MVB,FOON,M'Vengue El Hadj Omar Bongo Ondimba International Airport,GA,-1.6561599969863892,13.437999725341797
LTL,FOOR,Lastourville Airport,GA,-0.826667,12.7486
TCH,FOOT,Tchibanga Airport,GA,-2.88848,10.955429
MYB,FOOY,Mayumba Airport,GA,-3.458372,10.676539
FOY,FOY,Foya Airport,LR,8.3513,-10.2269
PCP,FPPR,Principe Airport,ST,1.66294,7.41174
TMS,FPST,São Tomé International Airport,ST,0.378175,6.71215
ANO,FQAG,Angoche Airport,MZ,-16.18187,39.945217
BEW,FQBR,Beira Airport,MZ,-19.7964,34.9076
FXO,FQCB,Cuamba Airport,MZ,-14.815,36.529999
VPY,FQCH,Chimoio Airport,MZ,-19.15130043029785,33.42900085449219
IHC,FQIA,Inhaca Airport,MZ,-25.9971446991,32.9293518066
IBO,FQIB,Ibo Airport,MZ,-12.350174,40.602297
INH,FQIN,Inhambane Airport,MZ,-23.8764,35.408501
VXC,FQLC,Lichinga Airport,MZ,-13.274,35.2663
LFB,FQLU,Lumbo Airport,MZ,-15.0331,40.6717
MPM,FQMA,Maputo Airport,MZ,-25.920799,32.572601
MUD,FQMD,Mueda Airport,MZ,-11.6729,39.563099
MZB,FQMP,Mocímboa da Praia Airport,MZ,-11.3618,40.3549
MNC,FQNC,Nacala Airport,MZ,-14.4882,40.7122
APL,FQNP,Nampula Airport,MZ,-15.105600357055664,39.28179931640625
POL,FQPB,Pemba Airport,MZ,-12.993302,40.524867
PDD,FQPO,Ponta do Ouro Airport,MZ,-26.826913,32.838444
UEL,FQQL,Quelimane Airport,MZ,-17.855499267578125,36.86909866333008
TET,FQTT,Chingozi Airport,MZ,-16.104799270629883,33.64020156860352
VNX,FQVL,Vilankulo Airport,MZ,-22.018400192260746,35.31330108642578
VJB,FQXA,Xai-Xai Chongoene Airport,MZ,-24.895362,33.749896
DES,FSDR,Desroches Airport,SC,-5.6967,53.6558
SEZ,FSIA,Seychelles International Airport,SC,-4.67434,55.521801
FSL,FSL,Fossil Downs Airport,AU,-18.1321,125.7873
PRI,FSPP,Praslin Island Airport,SC,-4.319256,55.691561
BDI,FSSB,Bird Island Airport,SC,-3.723683,55.206106
DEI,FSSD,Denis Island Airport,SC,-3.802067,55.667439
FRK,FSSF,Frégate Island Airport (UNUSABLE),SC,-4.582785,55.944928
SRH,FTTA,Sarh Airport,TD,9.14444,18.374399
OGR,FTTB,Bongor Airport,TD,10.288345,15.379561
AEH,FTTC,Abeche Airport,TD,13.847,20.844299
MQQ,FTTD,Moundou Airport,TD,8.628503,16.074241
LTC,FTTH,Lai Airport,TD,9.3979,16.3125
ATV,FTTI,Ati Airport,TD,13.239778,18.315893
NDJ,FTTJ,N'Djamena International Airport,TD,12.1337,15.034
BKR,FTTK,Bokoro Airport,TD,12.385511,17.070989
OTC,FTTL,Bol-Berim Airport,TD,13.443574,14.739254
MVO,FTTM,Mongo Airport,TD,12.17048,18.675642
AMC,FTTN,Am Timan Airport,TD,11.0340003967,20.2740001678
PLF,FTTP,Pala Airport,TD,9.37806,14.925
OUT,FTTS,Bousso Airport,TD,10.483,16.716999
AMO,FTTU,Mao Airport,TD,14.1456,15.3144
FYT,FTTY,Faya-Largeau Airport,TD,17.917101,19.111099
FUB,FUB,Fulleborn Airport,PG,-6.1518,150.6264
BZH,FVBM,Bumi Hills Airport,ZW,-16.816485,28.344786
BUQ,FVBU,Joshua Mqabuko Nkomo International Airport,ZW,-20.017401,28.617901
CHJ,FVCH,Chipinge Airport,ZW,-20.206699,32.6283
BFO,FVCZ,Buffalo Range Airport,ZW,-21.008101,31.5786
VFA,FVFA,Victoria Falls International Airport,ZW,-18.09589958190918,25.839000701904297
HRE,FVHA,Robert Gabriel Mugabe International Airport,ZW,-17.931801,31.0928
KAB,FVKB,Kariba International Airport,ZW,-16.5198,28.885
MJW,FVMH,Mahenye Airport,ZW,-21.231,32.3336
UTA,FVMU,Mutare Airport,ZW,-18.997499465942,32.627201080322
MVZ,FVMV,Masvingo International Airport,ZW,-20.0553,30.8591
GWE,FVTL,Gweru - Thornhill Air Base,ZW,-19.436718,29.861945
HWN,FVWN,Hwange National Park Airport,ZW,-18.6299,27.021
WKI,FVWT,Hwange (Town) Airport,ZW,-18.362967,26.519791
CEH,FWCD,Chelinda Malawi Airport,MW,-10.55,33.799999
BLZ,FWCL,Chileka International Airport,MW,-15.679100036621094,34.9739990234375
CMK,FWCM,Club Makokola Airport,MW,-14.306483,35.131477
DWA,FWDW,Dwangwa Airport,MW,-12.517527,34.131877
KGJ,FWKA,Karonga Airport,MW,-9.953571,33.893264
KBQ,FWKG,Kasungu Airport,MW,-13.0146,33.468601
LLW,FWKI,Kamuzu International Airport,MW,-13.7894,33.780998
LIX,FWLK,Likoma Island Airport,MW,-12.079787,34.736253
MYZ,FWMY,Monkey Bay Airport,MW,-14.0836000443,34.9197006226
LMB,FWSM,Salima Airport,MW,-13.755893,34.584188
ZZU,FWUU,Mzuzu Airport,MW,-11.4447,34.011799
LEF,FXLK,Lebakeng Airport,LS,-29.8908,28.6556
LRB,FXLR,Leribe Airport,LS,-28.8556,28.052799
LES,FXLS,Lesobeng Airport,LS,-29.755583,28.357054
MSG,FXMA,Matsaile Airport,LS,-29.840562,28.77668
MFC,FXMF,Mafeteng Airport,LS,-29.8011,27.243601
MKH,FXMK,Mokhotlong Airport,LS,-29.281799,29.0728
MSU,FXMM,Moshoeshoe I International Airport,LS,-29.462299,27.5525
NKU,FXNK,Nkaus Airport,LS,-30.021699905396,28.196899414062
PEL,FXPG,Pelaneng Airport,LS,-29.088056,28.497222
UTG,FXQG,Quthing Airport,LS,-30.407499,27.6933
UNE,FXQN,Qacha's Nek Airport,LS,-30.1117,28.6719
SHK,FXSH,Sehonghong Airport,LS,-29.731088,28.767945
SKQ,FXSK,Sekakes Airport,LS,-30.0389,28.3703
SOK,FXSM,Semonkong Airport,LS,-29.8386,28.059999
SHZ,FXSS,Seshutes Airport,LS,-29.267599,28.552299
THB,FXTA,Thaba-Tseka Airport,LS,-29.5228,28.615801
TKO,FXTK,Tlokoeng Airport,LS,-29.233,28.882999
AIW,FYAA,Ai-Ais Airport,,-27.995,17.5966
ADI,FYAR,Arandis Airport,,-22.461875,14.979322
GOG,FYGB,Gobabis Airport,,-22.5044,18.973101
GFY,FYGF,Grootfontein Airport,,-19.6022,18.1227
HAL,FYHI,Halali Airport,,-19.0285,16.4585
KAS,FYKB,Karasburg Airport,,-28.0297,18.7385
MPA,FYKM,Katima Mulilo Airport,,-17.634258,24.176688
KMP,FYKT,Keetmanshoop Airport,,-26.539801,18.111401
LHU,FYLS,Lianshulu Lodge Airstrip,,-18.116495,23.39346
LUD,FYLZ,Luderitz Airport,,-26.687400817871094,15.242899894714355
MJO,FYME,Mount Etjo Airport,,-21.0233001709,16.4528007507
MQG,FYMG,Midgard Airport,,-22.0106,17.37
OKU,FYMO,Mokuti Lodge Airport,,-18.812799,17.059401
NNI,FYNA,Namutoni Airport,,-18.8064,16.9272
OGV,FYNG,Ongava Lodge Airstrip,,-19.328533,15.915003
OND,FYOA,Ondangwa Airport,,-17.878201,15.9526
OMG,FYOE,Omega Airport,,-18.0303,22.189699
OMD,FYOG,Oranjemund Airport,,-28.5847,16.446699
OKF,FYOO,Okaukuejo Airport,,-19.1492,15.9119
OPW,FYOP,Opuwa Airport,,-18.061424,13.85047
OHI,FYOS,Oshakati Airport,,-17.797,15.6993
OTJ,FYOW,Otjiwarongo Airport,,-20.4347,16.660801
NDU,FYRU,Rundu Airport,,-17.956499099731,19.719400405884
RHN,FYSA,Skorpion Mine Airport,,-27.8764,16.6478
SWP,FYSM,Swakopmund Municipal Aerodrome,,-22.6619,14.5681
SZM,FYSS,Sesriem Airport,,-24.5128,15.7467
TCY,FYTE,Terrace Bay Airport,,-19.9713,13.0249
TSB,FYTM,Tsumeb Airport,,-19.26189994812,17.732500076294
WVB,FYWB,Walvis Bay Airport,,-22.979332,14.647102
ERS,FYWE,Eros Airport,,-22.612199783325195,17.080400466918945
WDH,FYWH,Hosea Kutako International Airport,,-22.4799,17.4709
FIH,FZAA,Ndjili International Airport,CD,-4.38575,15.4446
NLO,FZAB,Ndolo Airport,CD,-4.32666015625,15.327500343323
MNB,FZAG,Muanda Airport,CD,-5.930637,12.351334
BOA,FZAJ,Boma Airport,CD,-5.854,13.064
LZI,FZAL,Luozi Airport,CD,-4.943881,14.123337
MAT,FZAM,Tshimpi Airport,CD,-5.79961,13.4404
NKL,FZAR,N'Kolo-Fuma Airport,CD,-5.421,14.8169
INO,FZBA,Inongo Airport,CD,-1.94722,18.285801
NIO,FZBI,Nioki Airport,CD,-2.717453,17.685735
FDU,FZBO,Bandundu Airport,CD,-3.31132,17.381701
KRZ,FZBT,Kiri Airport,CD,-1.499806,18.928456
KKW,FZCA,Kikwit Airport,CD,-5.03577,18.785601
IDF,FZCB,Idiofa Airport,CD,-4.970605,19.57867
LUS,FZCE,Lusanga Airport,CD,-4.8,18.716999
MSM,FZCV,Masi Manimba Airport,CD,-4.783,17.85
MDK,FZEA,Mbandaka Airport,CD,0.0226000007242,18.2887001038
BSU,FZEN,Basankusu Airport,CD,1.224789,19.788097
LIE,FZFA,Libenge Airport,CD,3.626584,18.638477
BDT,FZFD,Gbadolite Airport,CD,4.252745,20.975271
GMA,FZFK,Gemena Airport,CD,3.23537,19.771299
KLI,FZFP,Kotakoli Airbase,CD,4.156991,21.66667
BMB,FZFU,Bumba Airport,CD,2.183261,22.479572
LIQ,FZGA,Lisala Airport,CD,2.17066,21.496901
BNB,FZGN,Boende Airport,CD,-0.286652,20.883551
IKL,FZGV,Ikela Airport,CD,-1.048109,23.372501
FKI,FZIC,Bangoka International Airport,CD,0.481638997793,25.3379993439
YAN,FZIR,Yangambi Airport,CD,0.783,24.466999
IRP,FZJH,Matari Airport,CD,2.82761,27.588301
BUX,FZKA,Bunia Airport,CD,1.565743,30.220685
BZU,FZKJ,Buta Zega Airport,CD,2.818058,24.793997
BKY,FZMA,Bukavu Kavumu Airport,CD,-2.30898,28.8088
RUE,FZMB,Rughenda Airfield,CD,0.117142,29.312992
GOM,FZNA,Goma International Airport,CD,-1.66617,29.237929
BNC,FZNP,Beni Airport,CD,0.575,29.4739
KND,FZOA,Kindu Airport,CD,-2.91917991638,25.9153995514
KLY,FZOD,Kinkungwa Airport,CD,-2.578,26.733999
PUN,FZOP,Punia Airport,CD,-1.390698,26.348146
FBM,FZQA,Lubumbashi International Airport,CD,-11.5913000107,27.5308990479
PWO,FZQC,Pweto Airport,CD,-8.400768,28.926285
KEC,FZQG,Kasenga Airport,CD,-10.35,28.632999
KWZ,FZQM,Kolwezi Airport,CD,-10.7659,25.505699
MNO,FZRA,Manono Airport,CD,-7.28889,27.3944
BDV,FZRB,Moba Airport,CD,-7.08488,29.737072
FMI,FZRF,Kalemie Airport,CD,-5.87556,29.25
KBO,FZRM,Kabalo Airport,CD,-6.083,26.917
KOO,FZRQ,Kongolo Airport,CD,-5.393898,26.989932
KMN,FZSB,Kamina City Airport,CD,-8.728878,24.991407
KAP,FZSK,Kapanga Airport,CD,-8.371157,22.647457
KNM,FZTK,Kaniama Airport,CD,-7.599343,24.158592
KGA,FZUA,Kananga Airport,CD,-5.90005,22.4692
LZA,FZUG,Luiza Airport,CD,-7.189971,22.39254
TSH,FZUK,Tshikapa Airport,CD,-6.43833,20.794701
LJA,FZVA,Lodja Airport,CD,-3.462745,23.615162
LBO,FZVI,Lusambo Airport,CD,-4.96167,23.3783
MEW,FZVM,Mweka Airport,CD,-4.855027,21.541786
BAN,FZVR,Basongo Airport,CD,-4.315802,20.414891
PFR,FZVS,Ilebo Airport,CD,-4.329919,20.590124
MJM,FZWA,Mbuji Mayi Airport,CD,-6.121240139010001,23.5690002441
KBN,FZWT,Tunta Airport,CD,-6.120761,24.546204
NKA,GA-0005,Nkan Airstrip,GA,0.3843,9.75364
GIM,GA-0006,Miele Mimbale Airport,GA,-0.02894,11.418021
GAX,GA-GAX,Gamba Airport,GA,-2.785278,10.047222
BKO,GABS,Modibo Keita International Airport,ML,12.5335,-7.94994
GUD,GAGM,Goundam Airport,ML,16.358426,-3.604536
GAQ,GAGO,Gao Airport,ML,16.2484,-0.005456
KNZ,GAKA,Kenieba Airport,ML,12.833,-11.25
KTX,GAKO,Koutiala Airport,ML,12.383000373840332,-5.4670000076293945
KYS,GAKY,Kayes Dag Dag Airport,ML,14.482473,-11.39971
MZI,GAMB,Mopti Ambodédjo International Airport,ML,14.5128,-4.07956
NRM,GANK,Nara Airport,ML,15.22913,-7.261965
NIX,GANR,Nioro du Sahel Airport,ML,15.2381,-9.57611
KSS,GASK,Sikasso Airport,ML,11.328611,-5.684722
TOM,GATB,Timbuktu Airport,ML,16.730499,-3.00758
EYL,GAYE,Yélimané Airport,ML,15.123682,-10.571177
PZE,GB-1327,Penzance Heliport,GB,50.130376,-5.513946
DOC,GB-DOC,Dornoch Airfield,GB,57.868999,-4.023
FLH,GB-FLH,Flotta Isle Airstrip,GB,58.825802,-3.14278
FOA,GB-FOA,Foula Airfield,GB,60.121725,-2.053202
OUK,GB-OUK,Out Skerries Airfield,GB,60.4252,-0.75
PSV,GB-PSV,Papa Stour Airport,GB,60.321701,-1.69306
ULL,GB-ULL,Glenforsa Airfield,GB,56.517202,-5.91401
GBM,GBM,Garbaharey Airport,SO,3.32294,42.21309
BJL,GBYD,Banjul International Airport,GM,13.338,-16.652201
FUE,GCFV,Fuerteventura Airport,ES,28.4527,-13.8638
GMZ,GCGM,La Gomera Airport,ES,28.0296,-17.2146
VDE,GCHI,El Hierro Airport,ES,27.8148,-17.8871
SPC,GCLA,La Palma Airport,ES,28.626499,-17.7556
LPA,GCLP,Gran Canaria Airport,ES,27.9319,-15.3866
ACE,GCRR,César Manrique-Lanzarote Airport,ES,28.945499,-13.6052
TFS,GCTS,Tenerife Sur Airport,ES,28.0445,-16.5725
GCV,GCV,Gravatai Airport,BR,-29.9494,-50.98505
TFN,GCXO,Tenerife Norte-Ciudad de La Laguna Airport,ES,28.4827,-16.341499
JCU,GECE,Ceuta Heliport,ES,35.892657,-5.306321
MLN,GEML,Melilla Airport,ES,35.2798,-2.95626
OYC,GF-0004,Camopi Airport,GF,3.172847,-52.336142
KBS,GFBO,Bo Airport,SL,7.9444,-11.761
GBK,GFGK,Gbangbatok Airport,SL,7.812535,-12.377815
HGS,GFHA,Hastings Airport,SL,8.394348,-13.128891
KBA,GFKB,Kabala Airport,SL,9.63832291343,-11.5155601501
KEN,GFKE,Kenema Airport,SL,7.896364,-11.174126
FNA,GFLL,Lungi International Airport,SL,8.61644,-13.1955
WYE,GFYE,Yengema Airport,SL,8.61047,-11.0454
BQE,GGBU,Bubaque Airport,GW,11.297356,-15.838079
OXB,GGOV,Osvaldo Vieira International Airport,GW,11.894800186157228,-15.65369987487793
GHE,GHE,Garachiné Airport,PA,8.0644,-78.3673
QCU,GL-QCU,Akunnaaq Heliport,GL,68.744273,-52.340369
UCN,GLBU,Buchanan Airport,LR,5.905503,-10.058262
CPA,GLCP,Cape Palmas Airport,LR,4.3790202140808105,-7.696949958801269
SNI,GLGE,Greenville/Sinoe Airport,LR,5.032124,-9.064236
MLW,GLMR,Spriggs Payne Airport,LR,6.28906,-10.7587
NIA,GLNA,Nimba Airport,LR,7.494459,-8.584514
ROB,GLRB,Roberts International Airport,LR,6.23379,-10.3623
SAZ,GLST,Sasstown Airport,LR,4.681845,-8.434668
THC,GLTN,Tchien Airport,LR,6.04565,-8.138723
VOI,GLVA,Voinjama Airport,LR,8.32347,-9.769249
AGA,GMAD,Al Massira Airport,MA,30.322478,-9.412003
TTA,GMAT,Tan Tan Airport,MA,28.44820022583008,-11.161299705505373
OZG,GMAZ,Zagora Airport,MA,30.263858,-5.853341
UAR,GMFB,Bouarfa Airport,MA,32.514306,-1.983056
FEZ,GMFF,Fes Saïss International Airport,MA,33.927299,-4.97796
ERH,GMFK,Moulay Ali Cherif Airport,MA,31.9475002289,-4.39833021164
MEK,GMFM,Bassatine Airport,MA,33.879101,-5.51512
OUD,GMFO,Oujda Angads Airport,MA,34.789558,-1.926041
SMW,GMMA,Smara Airport,EH,26.731987,-11.683655
GMD,GMMB,Ben Slimane Airport,MA,33.655399,-7.22145
BEM,GMMD,Beni Mellal Airport,MA,32.401895,-6.315905
RBA,GMME,Rabat-Salé Airport,MA,34.051498,-6.75152
VIL,GMMH,Dakhla Airport,EH,23.7183,-15.932
ESU,GMMI,Essaouira-Mogador Airport,MA,31.397499,-9.68167
EUN,GMML,Hassan I Airport,EH,27.142467,-13.224947
CMN,GMMN,Mohammed V International Airport,MA,33.3675,-7.58997
NDR,GMMW,Nador Al Aaroui International Airport,MA,34.9888,-3.02821
RAK,GMMX,Menara Airport,MA,31.606899,-8.0363
NNA,GMMY,Kenitra Air Base,MA,34.298901,-6.59588
OZZ,GMMZ,Ouarzazate Airport,MA,30.9391002655,-6.909430027010001
AHU,GMTA,Cherif Al Idrissi Airport,MA,35.177101,-3.83952
TTU,GMTN,Sania Ramel Airport,MA,35.594299,-5.32002
TNG,GMTT,Tangier Ibn Battuta Airport,MA,35.731741,-5.921459
GNU,GNU,Goodnews Airport,US,59.117561,-161.575241
DSS,GOBD,Blaise Diagne International Airport,SN,14.670878,-17.072829
KDA,GODK,Kolda/Sare Bidji Airport,SN,12.8985,-14.9681
ZIG,GOGG,Ziguinchor Airport,SN,12.5556,-16.281799
CSK,GOGS,Cap Skirring Airport,SN,12.39533,-16.748
KLC,GOOK,Kaolack Airport,SN,14.146900177001951,-16.051300048828125
DKR,GOOY,Léopold Sédar Senghor International Airport,SN,14.7397,-17.4902
MAX,GOSM,Ouro Sogui Airport,SN,15.5936,-13.3228
POD,GOSP,Podor Airport,SN,16.678155,-14.964957
RDT,GOSR,Richard Toll Airport,SN,16.437816,-15.656376
XLS,GOSS,Saint Louis Airport,SN,16.049814,-16.461039
BXE,GOTB,Bakel Airport,SN,14.847299575805664,-12.468299865722656
KGG,GOTK,Kédougou Airport,SN,12.57229995727539,-12.22029972076416
SMY,GOTS,Simenti Airport,SN,13.046799659729004,-13.29539966583252
TUD,GOTT,Tambacounda Airport,SN,13.7368,-13.6531
AEO,GQNA,Aioun el Atrouss Airport,MR,16.711299896240234,-9.637880325317385
OTL,GQNB,Boutilimit Airport,MR,17.52832,-14.71412
THI,GQNC,Tichitt Airport,MR,18.433942,-9.486411
TIY,GQND,Tidjikja Airport,MR,18.570101,-11.4235
BGH,GQNE,Abbaye Airport,MR,16.63331413269043,-14.200000762939451
KFA,GQNF,Kiffa Airport,MR,16.59,-11.4062
TMD,GQNH,Timbedra Airport,MR,16.233671,-8.163464
EMN,GQNI,Néma Airport,MR,16.622,-7.3166
AJJ,GQNJ,Akjoujt Airport,MR,19.727998,-14.377214
KED,GQNK,Kaédi Airport,MR,16.1595,-13.5076
MOM,GQNL,Letfotar Airport,MR,17.75,-12.5
NKC,GQNO,Nouakchott–Oumtounsy International Airport,MR,18.31,-15.969722
SEY,GQNS,Sélibaby Airport,MR,15.179699897766112,-12.207300186157228
THT,GQNT,Tamchakett Airport,MR,17.23157,-10.77923
ATR,GQPA,Atar International Airport,MR,20.506799697875977,-13.04319953918457
FGD,GQPF,Fderik Airport,MR,22.673551,-12.729262
NDB,GQPP,Nouadhibou International Airport,MR,20.9330997467041,-17.030000686645508
OUZ,GQPZ,Tazadit Airport,MR,22.757345,-12.482228
GRC,GRC,Grand Cess Airport,LR,4.571,-8.2076
CIQ,GT-0001,Chiquimula Airport,GT,14.83092,-89.520938
DON,GT-0002,Dos Lagunas Airport,GT,17.6124,-89.6884
ENJ,GT-0003,El Naranjo Airport,GT,14.106931,-90.817496
PCG,GT-0004,Paso Caballos Airport,GT,17.2639007568,-90.2563018799
UAX,GT-0007,Uaxactun Airport,GT,17.393888,-89.632744
CKY,GUCY,Conakry International Airport,GN,9.57689,-13.612
GUE,GUE,Guriaso (Keraso) Airport,PG,-3.583167,141.5895
FIG,GUFA,Fria Airport,GN,10.3506,-13.5692
FAA,GUFH,Faranah Airport,GN,10.0354995728,-10.7698001862
KSI,GUKU,Kissidougou Airport,GN,9.1605596542358,-10.124400138855
LEK,GULB,Tata Airport,GN,11.337512,-12.290869
MCA,GUMA,Macenta Airport,GN,8.481456,-9.526048
NZE,GUNZ,Nzérékoré Airport,GN,7.810413,-8.702073
BKJ,GUOK,Boké Baralande Airport,GN,10.9658,-14.2811
SBI,GUSB,Sambailo Airport,GN,12.575315,-13.363349
GII,GUSI,Siguiri Airport,GN,11.399833,-9.18841
KNN,GUXN,Kankan Airport,GN,10.448438,-9.228757
SID,GVAC,Amílcar Cabral International Airport,CV,16.7414,-22.9494
NTO,GVAN,Agostinho Neto Airport,CV,17.202800750732422,-25.090599060058597
BVC,GVBA,Rabil Airport,CV,16.136499404907227,-22.888900756835938
BVR,GVBR,Esperadinha Airport,CV,14.864306,-24.746
MMO,GVMA,Maio Airport,CV,15.15590000152588,-23.213699340820312
MTI,GVMT,Mosteiros Airport,CV,15.045,-24.339199
RAI,GVNP,Nelson Mandela International Airport,CV,14.941126,-23.484728
SFL,GVSF,São Filipe Airport,CV,14.8850002289,-24.4799995422
SNE,GVSN,Preguiça Airport,CV,16.588852,-24.284132
VXE,GVSV,São Pedro Airport,CV,16.8332,-25.0553
BCG,GY-BCG,Bemichi Airport,GY,7.640212,-58.961786
BTO,GY-BTO,Botopasi Airport,SR,4.217511,-55.447054
DOE,GY-DOE,Djumu-Djomoe Airport,SR,4.005713,-55.481644
ADD,HAAB,Addis Ababa Bole International Airport,ET,8.97789,38.799301
AMH,HAAM,Arba Minch Airport,ET,6.03939,37.5905
AXU,HAAX,Axum Airport,ET,14.1468,38.7728
BCO,HABC,Baco Airport,ET,5.783333,36.55
BJR,HABD,Bahir Dar Airport,ET,11.6081,37.321602
BEI,HABE,Beica Airport,ET,9.38639,34.5219
DSE,HADC,Kombolcha Airport,ET,11.10975,39.725911
DEM,HADD,Dembidollo Airport,ET,8.554,34.858002
DBM,HADM,Debre Markos Airport,ET,10.321501,37.741887
DIR,HADR,Aba Tenna Dejazmach Yilma International Airport,ET,9.624699592590332,41.85419845581055
DBT,HADT,Debre Tabor Airport,ET,11.884808,38.009241
FNH,HAFN,Fincha Airport,ET,9.584387,37.377855
GOB,HAGB,Robe Airport,ET,7.119033,40.045166
GNN,HAGH,Ghinnir Airport,ET,7.15000009537,40.716999054
GMB,HAGM,Gambela Airport,ET,8.12876,34.563099
GDQ,HAGN,Gondar Airport,ET,12.5199,37.433998
